BAIRRO,MARCA_OBJETO,DIA_SEMANA,PERIODO,IDADE,SEXO,RUBRICA,DESCR_SUBTIPOLOCAL
LIBERDADE,Xiaomi,SEXTA,TARDE,44,MULHER,ROUBO,Via Publica
CAMBUCI,Apple,SABADO,MANHA,54,MULHER,ROUBO,Transporte Privado
VILA MARIANA,Apple,SABADO,TARDE,46,HOMEM,FURTO,Via Publica
ACLIMACAO,Apple,SEXTA,NOITE,16,MULHER,ROUBO,Via Publica
IPIRANGA,Apple,SABADO,TARDE,41,MULHER,ROUBO,Via Publica
VILA MARIANA,Apple,SEXTA,NOITE,32,MULHER,ROUBO,Estabelecimentos Comerciais / Industrias
VILA MARIANA,Apple,SEXTA,NOITE,46,MULHER,ROUBO,Estabelecimentos Comerciais / Industrias
VILA MARIANA,Samsung,SEXTA,TARDE,37,MULHER,FURTO,Via Publica
VILA MARIANA,Samsung,SEXTA,TARDE,51,MULHER,FURTO,Via Publica
VILA MARIANA,Samsung,SEXTA,TARDE,63,HOMEM,FURTO,Via Publica
CAMBUCI,Outros,DOMINGO,TARDE,31,HOMEM,FURTO,Via Publica
CAMBUCI,Samsung,DOMINGO,NOITE,47,MULHER,FURTO,Via Publica
CAMBUCI,Samsung,SEGUNDA,NOITE,41,HOMEM,ROUBO,Residencia / Hospedagem
CAMBUCI,Samsung,SEGUNDA,NOITE,32,HOMEM,ROUBO,Residencia / Hospedagem
CAMBUCI,Samsung,SEGUNDA,NOITE,18,HOMEM,ROUBO,Residencia / Hospedagem
CAMBUCI,Samsung,SEGUNDA,NOITE,21,HOMEM,ROUBO,Residencia / Hospedagem
CAMBUCI,Samsung,SEGUNDA,NOITE,28,MULHER,ROUBO,Residencia / Hospedagem
CAMBUCI,Samsung,SEGUNDA,NOITE,30,MULHER,ROUBO,Residencia / Hospedagem
CAMBUCI,Samsung,SEGUNDA,NOITE,20,HOMEM,ROUBO,Residencia / Hospedagem
CAMBUCI,Samsung,SEGUNDA,NOITE,55,HOMEM,ROUBO,Residencia / Hospedagem
CAMBUCI,Samsung,SEGUNDA,NOITE,27,HOMEM,ROUBO,Residencia / Hospedagem
CAMBUCI,Samsung,TERCA,MANHA,28,MULHER,ROUBO,Via Publica
LIBERDADE,Samsung,DOMINGO,NOITE,27,HOMEM,ROUBO,Estabelecimentos Comerciais / Industrias
VILA MARIANA,Samsung,TERCA,MANHA,50,MULHER,FURTO,Via Publica
IPIRANGA,Outros,TERCA,NOITE,38,MULHER,FURTO,Via Publica
IPIRANGA,Apple,TERCA,TARDE,72,MULHER,FURTO,Via Publica
VILA MARIANA,Samsung,QUARTA,MANHA,28,HOMEM,ROUBO,Via Publica
LIBERDADE,Apple,QUARTA,MANHA,68,HOMEM,ROUBO,Via Publica
IPIRANGA,Apple,TERCA,NOITE,49,HOMEM,ROUBO,Transporte Privado
VILA MARIANA,Apple,QUARTA,NOITE,20,HOMEM,ROUBO,Via Publica
IPIRANGA,Apple,QUARTA,NOITE,36,HOMEM,ROUBO,Via Publica
VILA MARIANA,Xiaomi,QUINTA,NOITE,18,HOMEM,ROUBO,Via Publica
CAMBUCI,Apple,QUINTA,NOITE,54,HOMEM,ROUBO,Via Publica
VILA MARIANA,Samsung,QUINTA,NOITE,50,HOMEM,ROUBO,Via Publica
IPIRANGA,Samsung,QUINTA,NOITE,19,MULHER,ROUBO,Via Publica
CAMBUCI,Apple,QUINTA,NOITE,34,MULHER,FURTO,Via Publica
VILA MARIANA,Apple,SEXTA,TARDE,27,MULHER,ROUBO,Via Publica
VILA MARIANA,Asus,SABADO,NOITE,28,MULHER,FURTO,Residencia / Hospedagem
VILA MARIANA,Asus,SABADO,NOITE,31,HOMEM,FURTO,Residencia / Hospedagem
VILA MONUMENTO,Apple,SABADO,NOITE,32,MULHER,FURTO,Via Publica
VILA MARIANA,Apple,DOMINGO,TARDE,36,MULHER,ROUBO,Via Publica
LIBERDADE,Apple,DOMINGO,TARDE,49,HOMEM,ROUBO,Via Publica
VILA MARIANA,Apple,DOMINGO,TARDE,76,HOMEM,ROUBO,Via Publica
LIBERDADE,Apple,DOMINGO,TARDE,45,MULHER,ROUBO,Via Publica
CAMBUCI,Outros,DOMINGO,TARDE,55,HOMEM,FURTO,Via Publica
VILA MARIANA,Samsung,DOMINGO,NOITE,61,MULHER,ROUBO,Via Publica
LIBERDADE,Samsung,SABADO,NOITE,29,HOMEM,FURTO,Residencia / Hospedagem
LIBERDADE,Samsung,SABADO,NOITE,51,MULHER,FURTO,Residencia / Hospedagem
CAMBUCI,Samsung,SABADO,MANHA,19,HOMEM,ROUBO,Via Publica
CAMBUCI,Apple,DOMINGO,TARDE,57,MULHER,ROUBO,Transporte Publico
VILA MARIANA,Samsung,QUARTA,NOITE,22,HOMEM,FURTO,Via Publica
CAMBUCI,Samsung,SEGUNDA,TARDE,56,HOMEM,FURTO,Via Publica
CAMBUCI,Apple,DOMINGO,TARDE,15,HOMEM,ROUBO,Via Publica
VILA MARIANA,Apple,TERCA,MANHA,29,MULHER,ROUBO,Via Publica
ACLIMACAO,Apple,SEGUNDA,MANHA,28,HOMEM,ROUBO,Via Publica
PARAISO,Apple,TERCA,NOITE,20,MULHER,ROUBO,Via Publica
CAMBUCI,Motorola,TERCA,NOITE,33,HOMEM,ROUBO,Via Publica
CAMBUCI,Samsung,SEGUNDA,TARDE,43,HOMEM,FURTO,Via Publica
LIBERDADE,Motorola,QUARTA,NOITE,53,MULHER,FURTO,Via Publica
LIBERDADE,Motorola,QUARTA,NOITE,27,HOMEM,FURTO,Via Publica
LIBERDADE,Xiaomi,QUARTA,NOITE,55,HOMEM,FURTO,Transporte Privado
CAMBUCI,Apple,QUARTA,NOITE,49,MULHER,ROUBO,Via Publica
CAMBUCI,Apple,QUARTA,NOITE,40,MULHER,ROUBO,Via Publica
LIBERDADE,Apple,QUARTA,NOITE,19,MULHER,ROUBO,Residencia / Hospedagem
LIBERDADE,Apple,QUARTA,NOITE,69,HOMEM,ROUBO,Residencia / Hospedagem
LIBERDADE,Apple,QUARTA,TARDE,26,HOMEM,FURTO,Via Publica
CAMBUCI,Apple,QUARTA,NOITE,66,HOMEM,FURTO,Via Publica
LIBERDADE,Apple,QUINTA,NOITE,63,HOMEM,ROUBO,Via Publica
CAMBUCI,Apple,SEXTA,MANHA,33,HOMEM,ROUBO,Via Publica
IPIRANGA,Motorola,DOMINGO,TARDE,84,MULHER,ROUBO,Via Publica
IPIRANGA,Apple,SEXTA,MADRUGADA,78,MULHER,ROUBO,Via Publica
CAMBUCI,Apple,SEXTA,TARDE,15,MULHER,FURTO,Transporte Privado
IPIRANGA,Outros,SEXTA,NOITE,25,HOMEM,FURTO,Via Publica
CAMBUCI,Samsung,SEXTA,NOITE,32,MULHER,ROUBO,Via Publica
CAMBUCI,Apple,SABADO,NOITE,48,HOMEM,ROUBO,Alimentacao
CAMBUCI,Apple,SABADO,NOITE,71,MULHER,ROUBO,Alimentacao
CAMBUCI,Apple,SABADO,NOITE,72,HOMEM,ROUBO,Alimentacao
CAMBUCI,Apple,SABADO,NOITE,32,HOMEM,ROUBO,Alimentacao
CAMBUCI,Apple,SABADO,NOITE,36,HOMEM,ROUBO,Via Publica
VILA MARIANA,Apple,SEXTA,NOITE,23,HOMEM,FURTO,Transporte Privado
LIBERDADE,Apple,SABADO,NOITE,22,HOMEM,ROUBO,Via Publica
IPIRANGA,Apple,SABADO,TARDE,25,HOMEM,FURTO,Via Publica
LIBERDADE,Samsung,SEGUNDA,MADRUGADA,60,HOMEM,ROUBO,Alimentacao
LIBERDADE,Samsung,SEGUNDA,MADRUGADA,42,MULHER,ROUBO,Alimentacao
VILA MARIANA,Samsung,DOMINGO,NOITE,19,HOMEM,ROUBO,Via Publica
VILA MARIANA,Samsung,DOMINGO,NOITE,19,MULHER,ROUBO,Via Publica
VILA MARIANA,Samsung,TERCA,NOITE,22,MULHER,ROUBO,Via Publica
LIBERDADE,Motorola,QUARTA,TARDE,20,HOMEM,FURTO,Via Publica
VILA MARIANA,Apple,TERCA,NOITE,33,MULHER,FURTO,Via Publica
LIBERDADE,Outros,SABADO,TARDE,81,MULHER,FURTO,Via Publica
LIBERDADE,Outros,SABADO,TARDE,37,HOMEM,FURTO,Via Publica
CAMBUCI,Samsung,QUINTA,MADRUGADA,52,HOMEM,ROUBO,Residencia / Hospedagem
CAMBUCI,Samsung,QUINTA,MADRUGADA,30,HOMEM,ROUBO,Residencia / Hospedagem
LIBERDADE,Samsung,QUARTA,NOITE,30,HOMEM,FURTO,Via Publica
LIBERDADE,Outros,TERCA,MANHA,43,MULHER,FURTO,Via Publica
LIBERDADE,Samsung,QUINTA,TARDE,21,MULHER,FURTO,Transporte Publico
VILA MARIANA,Xiaomi,QUINTA,NOITE,32,MULHER,ROUBO,Via Publica
CAMBUCI,Samsung,SEXTA,NOITE,29,HOMEM,ROUBO,Via Publica
VILA MARIANA,Apple,SEXTA,NOITE,33,MULHER,ROUBO,Via Publica
VILA MARIANA,Xiaomi,SEXTA,NOITE,31,HOMEM,ROUBO,Via Publica
VILA MARIANA,Apple,SEXTA,NOITE,30,HOMEM,ROUBO,Via Publica
LIBERDADE,Motorola,SEXTA,NOITE,20,HOMEM,FURTO,Via Publica
CAMBUCI,Motorola,SEXTA,TARDE,25,MULHER,ROUBO,Via Publica
CAMBUCI,Outros,SEXTA,NOITE,16,HOMEM,FURTO,Via Publica
VILA MARIANA,Apple,SEXTA,NOITE,82,MULHER,ROUBO,Via Publica
LIBERDADE,Apple,QUARTA,TARDE,36,MULHER,ROUBO,Via Publica
LIBERDADE,Samsung,DOMINGO,TARDE,38,HOMEM,FURTO,Via Publica
CAMBUCI,Samsung,SABADO,NOITE,31,HOMEM,ROUBO,Via Publica
CAMBUCI,Samsung,SABADO,NOITE,28,MULHER,ROUBO,Via Publica
CAMBUCI,Samsung,SEXTA,TARDE,30,HOMEM,FURTO,Via Publica
VILA MARIANA,Apple,DOMINGO,MANHA,69,MULHER,FURTO,Via Publica
VILA MARIANA,Apple,SABADO,NOITE,55,HOMEM,ROUBO,Via Publica
VILA MONUMENTO,Outros,SEXTA,MANHA,18,MULHER,FURTO,Via Publica
LIBERDADE,Apple,SEGUNDA,TARDE,63,MULHER,ROUBO,Via Publica
IPIRANGA,Apple,SEGUNDA,NOITE,78,MULHER,FURTO,Via Publica
VILA MONUMENTO,Apple,TERCA,NOITE,37,HOMEM,ROUBO,Via Publica
CAMBUCI,Samsung,TERCA,MANHA,38,MULHER,FURTO,Transporte Publico
VILA MARIANA,Apple,QUARTA,NOITE,47,HOMEM,ROUBO,Via Publica
VILA MARIANA,Apple,QUARTA,NOITE,25,MULHER,ROUBO,Via Publica
VILA MARIANA,Samsung,QUINTA,MANHA,81,MULHER,FURTO,Via Publica
VILA MARIANA,Samsung,QUINTA,MANHA,22,HOMEM,FURTO,Via Publica
LIBERDADE,Samsung,QUINTA,NOITE,23,MULHER,FURTO,Via Publica
VILA MARIANA,Apple,QUINTA,NOITE,25,MULHER,ROUBO,Via Publica
VILA MARIANA,Apple,QUINTA,NOITE,31,HOMEM,ROUBO,Via Publica
CAMBUCI,Samsung,QUARTA,NOITE,55,HOMEM,ROUBO,Via Publica
IPIRANGA,Apple,SEXTA,TARDE,25,MULHER,ROUBO,Via Publica
BRAS,Samsung,SEXTA,MADRUGADA,53,HOMEM,FURTO,Via Publica
BRAS,Apple,SEXTA,NOITE,34,HOMEM,FURTO,Via Publica
BRAS,Xiaomi,QUINTA,MADRUGADA,29,MULHER,ROUBO,Via Publica
CAMBUCI,Xiaomi,QUINTA,NOITE,35,MULHER,FURTO,Via Publica
MOOCA,Apple,QUINTA,NOITE,45,HOMEM,ROUBO,Via Publica
BRAS,Xiaomi,QUINTA,TARDE,26,HOMEM,FURTO,Via Publica
BRAS,Apple,SEXTA,MANHA,19,MULHER,FURTO,Via Publica
JARDIM PAPAI NOEL,Motorola,SEXTA,NOITE,19,HOMEM,FURTO,Via Publica
MOOCA,Apple,SEXTA,NOITE,47,HOMEM,FURTO,Via Publica
MOOCA,Motorola,SABADO,MADRUGADA,26,MULHER,ROUBO,Via Publica
MOOCA,Outros,SABADO,TARDE,71,MULHER,FURTO,Via Publica
BRAS,Samsung,QUINTA,TARDE,19,MULHER,ROUBO,Via Publica
BRAS,Samsung,SABADO,TARDE,23,HOMEM,FURTO,Via Publica
CAMBUCI,Apple,SABADO,TARDE,83,MULHER,FURTO,Via Publica
BRAS,Xiaomi,SABADO,NOITE,55,MULHER,FURTO,Via Publica
CAMBUCI,Motorola,SABADO,TARDE,21,MULHER,FURTO,Via Publica
MOOCA,Samsung,DOMINGO,MANHA,26,MULHER,FURTO,Via Publica
CAMBUCI,Xiaomi,DOMINGO,TARDE,54,MULHER,FURTO,Via Publica
MOOCA,Apple,SEGUNDA,MANHA,72,MULHER,ROUBO,Via Publica
MOOCA,Apple,SEGUNDA,MANHA,46,MULHER,ROUBO,Via Publica
MOOCA,Apple,SEGUNDA,MANHA,32,HOMEM,FURTO,Via Publica
BRAS,Xiaomi,SEGUNDA,MANHA,21,HOMEM,FURTO,Residencia / Hospedagem
MOOCA,Samsung,SEXTA,NOITE,32,HOMEM,FURTO,Via Publica
CAMBUCI,Apple,SEGUNDA,MANHA,72,MULHER,FURTO,Via Publica
BRAS,Samsung,SEGUNDA,TARDE,67,HOMEM,FURTO,Via Publica
BRAS,Apple,SABADO,MANHA,50,MULHER,ROUBO,Via Publica
CAMBUCI,Apple,TERCA,NOITE,27,HOMEM,FURTO,Via Publica
BRAS,Motorola,SEGUNDA,NOITE,43,HOMEM,FURTO,Via Publica
BRAS,Motorola,SEGUNDA,NOITE,36,MULHER,FURTO,Via Publica
BRAS,Apple,SEGUNDA,NOITE,55,HOMEM,ROUBO,Via Publica
MOOCA,Samsung,SEGUNDA,TARDE,16,MULHER,FURTO,Via Publica
BELEM,Samsung,SEGUNDA,TARDE,31,MULHER,ROUBO,Via Publica
CAMBUCI,Motorola,SEGUNDA,MANHA,25,HOMEM,FURTO,Via Publica
BRAS,Samsung,SEGUNDA,TARDE,36,HOMEM,ROUBO,Via Publica
CAMBUCI,Outros,QUARTA,NOITE,38,MULHER,FURTO,Via Publica
BRAS,Outros,TERCA,TARDE,21,MULHER,FURTO,Via Publica
BRAS,Apple,TERCA,NOITE,49,HOMEM,ROUBO,Via Publica
CAMBUCI,Samsung,TERCA,NOITE,46,MULHER,FURTO,Via Publica
BRAS,Apple,TERCA,TARDE,18,MULHER,ROUBO,Via Publica
BRAS,Samsung,TERCA,MANHA,32,HOMEM,FURTO,Via Publica
BRAS,Motorola,QUARTA,MANHA,33,HOMEM,FURTO,Transporte Publico
MOOCA,Apple,QUARTA,NOITE,62,MULHER,FURTO,Via Publica
MOOCA,Samsung,QUARTA,NOITE,20,MULHER,ROUBO,Via Publica
MOOCA,Apple,QUINTA,MANHA,53,HOMEM,ROUBO,Via Publica
BRAS,Apple,QUARTA,NOITE,43,MULHER,FURTO,Transporte Privado
MOOCA,Apple,QUINTA,TARDE,33,HOMEM,ROUBO,Via Publica
QUARTA PARADA,Xiaomi,QUINTA,TARDE,19,MULHER,ROUBO,Via Publica
BELEM,Samsung,QUARTA,NOITE,38,MULHER,FURTO,Via Publica
BRAS,Samsung,SEXTA,TARDE,31,MULHER,FURTO,Via Publica
MOOCA,Motorola,QUINTA,TARDE,50,HOMEM,FURTO,Transporte Privado
BRAS,Motorola,SEXTA,TARDE,48,HOMEM,FURTO,Via Publica
MOOCA,Apple,QUINTA,MANHA,41,MULHER,FURTO,Via Publica
BRAS,Samsung,SEXTA,TARDE,28,MULHER,FURTO,Via Publica
MOOCA,Apple,SEXTA,NOITE,54,HOMEM,FURTO,Via Publica
MOOCA,Apple,SEXTA,TARDE,27,HOMEM,FURTO,Transporte Privado
CAMBUCI,LG,TERCA,NOITE,51,MULHER,FURTO,Via Publica
BRAS,Samsung,SEXTA,TARDE,16,HOMEM,ROUBO,Via Publica
MOOCA,Samsung,SABADO,NOITE,35,HOMEM,FURTO,Transporte Privado
MOOCA,Xiaomi,DOMINGO,MANHA,55,HOMEM,ROUBO,Transporte Privado
BRAS,Motorola,SABADO,TARDE,48,MULHER,ROUBO,Via Publica
BRAS,Motorola,SABADO,TARDE,50,MULHER,ROUBO,Via Publica
MOOCA,Samsung,SABADO,NOITE,22,MULHER,ROUBO,Via Publica
BRAS,Motorola,SABADO,NOITE,20,HOMEM,FURTO,Via Publica
BRAS,Samsung,DOMINGO,NOITE,18,MULHER,ROUBO,Via Publica
BRAS,Outros,SEXTA,TARDE,48,HOMEM,FURTO,Via Publica
MOOCA,Outros,TERCA,MANHA,48,HOMEM,FURTO,Via Publica
CAMBUCI,Apple,TERCA,MANHA,20,HOMEM,FURTO,Via Publica
MOOCA,Apple,TERCA,MANHA,23,HOMEM,FURTO,Transporte Privado
QUARTA PARADA,Apple,TERCA,TARDE,32,HOMEM,ROUBO,Via Publica
QUARTA PARADA,Apple,TERCA,TARDE,46,HOMEM,ROUBO,Via Publica
CAMBUCI,Motorola,TERCA,MANHA,28,MULHER,FURTO,Via Publica
MOOCA,Xiaomi,QUARTA,MANHA,37,HOMEM,ROUBO,Via Publica
MOOCA,Samsung,QUARTA,MANHA,40,HOMEM,ROUBO,Via Publica
CAMBUCI,Samsung,TERCA,NOITE,48,MULHER,FURTO,Via Publica
CAMBUCI,Samsung,SEGUNDA,NOITE,22,MULHER,ROUBO,Via Publica
BRAS,Samsung,DOMINGO,NOITE,34,HOMEM,FURTO,Transporte Privado
CAMBUCI,Apple,QUARTA,TARDE,43,HOMEM,ROUBO,Via Publica
BRAS,Apple,QUARTA,MANHA,30,HOMEM,FURTO,Transporte Privado
CAMBUCI,Apple,QUARTA,TARDE,53,MULHER,FURTO,Transporte Privado
CAMBUCI,Motorola,QUARTA,NOITE,23,MULHER,FURTO,Via Publica
MOOCA,Samsung,SEGUNDA,NOITE,16,HOMEM,FURTO,Via Publica
CAMBUCI,Apple,SABADO,NOITE,34,HOMEM,FURTO,Via Publica
CAMBUCI,Apple,SABADO,NOITE,19,MULHER,FURTO,Via Publica
BRAS,Xiaomi,TERCA,MANHA,69,MULHER,ROUBO,Via Publica
BELEM,Samsung,QUINTA,MANHA,47,HOMEM,ROUBO,Via Publica
MOOCA,Apple,QUINTA,NOITE,42,MULHER,FURTO,Via Publica
CAMBUCI,Apple,QUINTA,MANHA,22,MULHER,FURTO,Via Publica
BELEM,Apple,SEXTA,NOITE,53,HOMEM,ROUBO,Via Publica
MOOCA,Apple,QUINTA,TARDE,33,MULHER,FURTO,Via Publica
MOOCA,Apple,QUINTA,NOITE,33,HOMEM,FURTO,Via Publica
MOOCA,Apple,QUARTA,TARDE,16,MULHER,ROUBO,Via Publica
MOOCA,Apple,QUINTA,NOITE,38,MULHER,FURTO,Via Publica
BRAS,Apple,SEXTA,MANHA,52,HOMEM,FURTO,Via Publica
CAMBUCI,Samsung,QUINTA,NOITE,46,MULHER,FURTO,Via Publica
MOOCA,Apple,QUINTA,NOITE,25,MULHER,FURTO,Via Publica
MOOCA,Samsung,SEXTA,MANHA,38,HOMEM,ROUBO,Via Publica
BRAS,Apple,SEXTA,TARDE,44,MULHER,ROUBO,Via Publica
MOOCA,Samsung,SEXTA,TARDE,16,MULHER,ROUBO,Via Publica
MOOCA,Samsung,SEXTA,TARDE,81,HOMEM,ROUBO,Via Publica
MOOCA,Samsung,SEXTA,TARDE,47,HOMEM,ROUBO,Via Publica
MOOCA,Samsung,SEXTA,TARDE,30,MULHER,ROUBO,Via Publica
MOOCA,Samsung,SEXTA,TARDE,77,MULHER,ROUBO,Via Publica
MOOCA,Samsung,SEXTA,TARDE,23,MULHER,ROUBO,Via Publica
MOOCA,Samsung,SEXTA,TARDE,25,MULHER,ROUBO,Via Publica
MOOCA,Samsung,SEXTA,TARDE,46,HOMEM,ROUBO,Via Publica
MOOCA,Motorola,QUINTA,MANHA,56,MULHER,FURTO,Via Publica
BRAS,Apple,SEXTA,NOITE,29,MULHER,FURTO,Via Publica
BRAS,Samsung,SEXTA,MANHA,63,HOMEM,FURTO,Via Publica
CAMBUCI,Apple,SEXTA,NOITE,44,HOMEM,FURTO,Via Publica
BRAS,Samsung,SABADO,MADRUGADA,64,MULHER,ROUBO,Transporte Publico
BRAS,Outros,SEXTA,NOITE,34,HOMEM,FURTO,Via Publica
BRAS,Motorola,SABADO,MANHA,53,HOMEM,ROUBO,Via Publica
BRAS,Apple,SEXTA,NOITE,62,MULHER,FURTO,Via Publica
BRAS,Samsung,SABADO,TARDE,26,MULHER,FURTO,Via Publica
BRAS,Apple,SABADO,TARDE,21,HOMEM,FURTO,Via Publica
BRAS,Outros,SEXTA,NOITE,22,HOMEM,FURTO,Via Publica
CAMBUCI,Samsung,DOMINGO,MANHA,80,MULHER,ROUBO,Via Publica
BRAS,Motorola,SABADO,TARDE,15,MULHER,FURTO,Via Publica
BRAS,Motorola,DOMINGO,MANHA,51,HOMEM,ROUBO,Via Publica
BRAS,Samsung,DOMINGO,MANHA,57,HOMEM,ROUBO,Transporte Publico
BRAS,Samsung,SABADO,TARDE,29,MULHER,ROUBO,Via Publica
BRAS,Samsung,SABADO,TARDE,54,HOMEM,ROUBO,Via Publica
BRAS,Motorola,SEGUNDA,MADRUGADA,53,HOMEM,ROUBO,Via Publica
MOOCA,LG,SEGUNDA,MANHA,25,HOMEM,FURTO,Transporte Publico
BRAS,Samsung,SABADO,TARDE,34,HOMEM,ROUBO,Via Publica
BRAS,Apple,SEGUNDA,TARDE,19,HOMEM,ROUBO,Via Publica
MOOCA,Apple,SEGUNDA,NOITE,31,HOMEM,FURTO,Via Publica
QUARTA PARADA,Samsung,SEGUNDA,TARDE,81,HOMEM,ROUBO,Via Publica
MOOCA,Apple,SEGUNDA,NOITE,32,MULHER,ROUBO,Via Publica
MOOCA,LG,DOMINGO,MANHA,51,MULHER,FURTO,Via Publica
CAMBUCI,Samsung,TERCA,TARDE,48,MULHER,FURTO,Transporte Privado
CAMBUCI,Apple,TERCA,TARDE,27,HOMEM,FURTO,Via Publica
MOOCA,Samsung,TERCA,NOITE,28,HOMEM,FURTO,Via Publica
BRAS,Apple,TERCA,NOITE,55,MULHER,FURTO,Via Publica
BRAS,Apple,QUINTA,NOITE,44,MULHER,FURTO,Via Publica
BELA VISTA,Samsung,TERCA,NOITE,67,HOMEM,ROUBO,Via Publica
BRAS,Xiaomi,TERCA,NOITE,15,MULHER,ROUBO,Via Publica
BRAS,Samsung,QUARTA,NOITE,21,MULHER,ROUBO,Via Publica
BRAS,Apple,QUARTA,NOITE,23,MULHER,ROUBO,Via Publica
BRAS,Apple,QUINTA,MANHA,52,HOMEM,ROUBO,Transporte Publico
BRAS,Apple,QUINTA,MANHA,20,MULHER,ROUBO,Transporte Publico
MOOCA,Apple,QUINTA,TARDE,56,HOMEM,FURTO,Via Publica
MOOCA,Apple,QUINTA,TARDE,56,MULHER,FURTO,Via Publica
BRAS,Xiaomi,TERCA,MANHA,19,HOMEM,FURTO,Transporte Publico
MOOCA,Apple,QUINTA,NOITE,20,HOMEM,FURTO,Transporte Privado
BRAS,Samsung,SEGUNDA,TARDE,52,HOMEM,FURTO,Via Publica
BRAS,Samsung,QUINTA,NOITE,23,HOMEM,ROUBO,Via Publica
MOOCA,Samsung,SEXTA,NOITE,76,MULHER,FURTO,Via Publica
BRAS,Samsung,SEXTA,TARDE,25,HOMEM,FURTO,Estabelecimentos Comerciais / Industrias
CAMBUCI,Apple,SEXTA,TARDE,38,MULHER,FURTO,Via Publica
CAMBUCI,Apple,SEXTA,TARDE,38,HOMEM,FURTO,Via Publica
MOOCA,Apple,SEXTA,TARDE,77,MULHER,FURTO,Via Publica
BRAS,Xiaomi,SEXTA,NOITE,40,MULHER,FURTO,Via Publica
BRAS,Xiaomi,SEXTA,NOITE,21,HOMEM,FURTO,Via Publica
MOOCA,Apple,SEXTA,NOITE,21,HOMEM,ROUBO,Via Publica
MOOCA,Motorola,SABADO,TARDE,19,MULHER,FURTO,Estabelecimentos Comerciais / Industrias
BRAS,Samsung,SABADO,NOITE,32,MULHER,ROUBO,Via Publica
BRAS,Samsung,SABADO,NOITE,34,MULHER,ROUBO,Via Publica
MOOCA,Samsung,SABADO,NOITE,29,MULHER,FURTO,Via Publica
MOOCA,Outros,SABADO,NOITE,23,HOMEM,FURTO,Via Publica
MOOCA,Apple,DOMINGO,MANHA,35,MULHER,FURTO,Via Publica
MOOCA,Outros,SEGUNDA,TARDE,20,MULHER,FURTO,Via Publica
MOOCA,Samsung,SABADO,NOITE,35,MULHER,FURTO,Via Publica
BRAS,Asus,DOMINGO,TARDE,53,HOMEM,FURTO,Via Publica
JARDIM PAPAI NOEL,Apple,SEGUNDA,NOITE,29,MULHER,FURTO,Via Publica
MOOCA,Motorola,SEGUNDA,NOITE,23,MULHER,ROUBO,Via Publica
BELEM,Samsung,TERCA,MANHA,18,HOMEM,FURTO,Transporte Publico
MOOCA,Samsung,TERCA,MADRUGADA,28,MULHER,ROUBO,Via Publica
MOOCA,Samsung,TERCA,MADRUGADA,62,MULHER,ROUBO,Via Publica
BRAS,Motorola,TERCA,MADRUGADA,29,MULHER,FURTO,Transporte Publico
CAMBUCI,Apple,TERCA,MANHA,16,MULHER,FURTO,Via Publica
MOOCA,Samsung,TERCA,NOITE,34,MULHER,FURTO,Via Publica
BRAS,Outros,SEGUNDA,TARDE,65,MULHER,ROUBO,Via Publica
BRAS,Motorola,TERCA,MANHA,36,HOMEM,FURTO,Via Publica
BRAS,Apple,TERCA,TARDE,22,HOMEM,ROUBO,Via Publica
BRAS,Apple,QUARTA,NOITE,28,MULHER,ROUBO,Via Publica
CAMBUCI,Samsung,QUARTA,NOITE,18,HOMEM,ROUBO,Via Publica
CAMBUCI,Apple,QUARTA,NOITE,28,HOMEM,ROUBO,Via Publica
BRAS,Apple,QUINTA,MANHA,23,MULHER,FURTO,Via Publica
MOOCA,Apple,QUINTA,TARDE,28,HOMEM,FURTO,Transporte Privado
MOOCA,Xiaomi,QUINTA,NOITE,28,HOMEM,ROUBO,Via Publica
BRAS,Apple,SEXTA,TARDE,42,HOMEM,ROUBO,Via Publica
BRAS,Apple,SEXTA,TARDE,18,HOMEM,ROUBO,Via Publica
BRAS,Samsung,QUARTA,NOITE,83,MULHER,ROUBO,Via Publica
MOOCA,Samsung,SEXTA,NOITE,71,HOMEM,FURTO,Via Publica
PARI,Samsung,TERCA,MANHA,26,HOMEM,ROUBO,Via Publica
PARI,Samsung,TERCA,MANHA,53,MULHER,ROUBO,Via Publica
PARI,Samsung,TERCA,MANHA,55,HOMEM,ROUBO,Via Publica
PARI,Samsung,TERCA,MANHA,49,HOMEM,ROUBO,Via Publica
CANINDE,LG,QUINTA,MANHA,15,HOMEM,ROUBO,Via Publica
CANINDE,LG,QUINTA,MANHA,23,HOMEM,ROUBO,Via Publica
BOM RETIRO,Samsung,SEXTA,TARDE,42,MULHER,FURTO,Via Publica
LUZ,Apple,QUARTA,MANHA,34,MULHER,ROUBO,Via Publica
BRAS,Apple,QUINTA,MANHA,30,MULHER,FURTO,Via Publica
BRAS,Apple,QUARTA,MANHA,55,MULHER,ROUBO,Via Publica
LUZ,Outros,SEGUNDA,TARDE,22,HOMEM,FURTO,Transporte Publico
BRAS,Apple,QUARTA,TARDE,58,HOMEM,FURTO,Via Publica
PARI,Samsung,QUINTA,TARDE,37,MULHER,FURTO,Via Publica
BOM RETIRO,Outros,QUINTA,NOITE,76,HOMEM,FURTO,Via Publica
BRAS,Apple,QUARTA,TARDE,32,MULHER,FURTO,Via Publica
PONTE PEQUENA,Samsung,QUINTA,NOITE,33,MULHER,ROUBO,Via Publica
PARI,Motorola,QUINTA,NOITE,27,HOMEM,ROUBO,Via Publica
